ram_free,swap_free,disk_free,cpu_idle,loadavg1 ,loadavg2 ,loadavg3 ,decision
2161,1708,33994,99,0.48503961699748527,0.18519443512621372,0.06174083224997096,0
2471,1650,13767,77,0.26795546309008555,0.21060244064943237,0.15541258684458717,0
2670,1565,49803,72,0.28754044383309607,0.2839686840484266,0.19758859106838866,0
3133,2204,30225,87,0.1499188493117654,0.3054106436066742,0.11372014931680115,0
2606,2122,28277,94,0.3312335757322093,0.3237858738305855,0.2981395304646335,0
3054,1902,23760,73,0.03641507744275291,0.2751119577034295,0.2515880539253509,0
2814,1793,28422,84,0.47714428360375133,0.04776191805702301,0.07965183768024799,0
3453,1548,21895,89,0.3317501665885026,0.30989183119595365,0.21642838230157688,0
3056,1722,35458,80,0.044990491189216164,0.06298965591514838,0.2337641137087852,0
2124,1970,12780,70,0.3865513757156222,0.36391570813722396,0.2105846168186719,0
2872,1981,48448,79,0.11942236672679485,0.17113480725846972,0.03822581397050012,0
3478,2424,27400,52,0.03427578384791302,0.09972888554554418,0.2468606571298783,0
3027,1696,48810,84,0.3810597757239583,0.11657970424042051,0.2732538197864245,0
2046,2474,37556,60,0.19042989066062843,0.19823363747158196,0.2736332960616118,0
2025,1681,17493,89,0.3446464118957943,0.38277559384164117,0.22090662468136882,0
3233,1757,14494,59,0.33058918715069613,0.12211464500697913,0.09962909372214192,0
2354,2090,42428,84,0.06804086813854315,0.3945235064421164,0.19734391593051506,0
2156,1854,28341,67,0.43875055846305283,0.043997824842867364,0.1631345283811758,0
2264,2453,7608,72,0.06900845537824202,0.017076573426520716,0.03106623031246065,0
3253,1583,12828,59,0.06516000987646298,0.015750665540594833,0.24542640760865786,0
2425,1703,31487,76,0.4857165270426354,0.06865355930551358,0.002510032680932017,0
2084,1857,35320,81,0.12883024842332708,0.04143233145355705,0.19707966987481276,0
2885,1666,24572,95,0.04712059023365062,0.09027896921871902,0.2394726189804273,0
2161,1874,23752,71,0.15188155692614813,0.15257098441088712,0.15964729003147834,0
2764,2492,27567,74,0.44488054819887307,0.09627315581814139,0.24402980894766443,0
3893,1623,28919,86,0.4638789390299837,0.18548751573590436,0.25847073479894583,0
2498,1518,19924,96,0.3611647782941677,0.16143104705641936,0.06152559098312529,0
2761,2494,5403,61,0.10475554188604119,0.14173831437365286,0.04022089965931018,0
3089,1977,27979,95,0.3200634328688897,0.23262127365633029,0.17169629479154808,0
3534,1898,40268,100,0.3314362110991596,0.028801751221947437,0.05030978755553247,0
2101,2409,34004,63,0.1593776931164705,0.15758217126174687,0.08813593321394873,0
3290,1902,26972,51,0.052896617103629306,0.2873964790143981,0.053354242723129275,0
2069,1514,42801,72,0.33877983440046733,0.20472039958115484,0.1290145142839329,0
3592,1585,16703,68,0.17759046133790268,0.09764676328239133,0.013008738503733486,0
2689,1550,17803,57,0.08655047246606362,0.04196365862043035,0.241296893538452,0
2956,2375,29166,57,0.15555356233651274,0.20288397366662397,0.2699520458252584,0
3317,1778,41255,68,0.29230205931046666,0.2605343520783897,0.11445641264021261,0
2768,1537,30566,92,0.18542332109876075,0.08317650694793635,0.19895449399617052,0
2654,2232,10765,91,0.1890618954394539,0.09632244743393081,0.29748401277604136,0
2319,1580,48029,64,0.023662003790000996,0.31081631914398594,0.11108974251276085,0
2093,2061,17113,81,0.1593922636789039,0.3207989080850113,0.22558684906907128,0
2351,1757,8579,60,0.14467272124694835,0.28704462055766344,0.2289961057572317,0
2942,1858,17015,60,0.19670175127846667,0.14099594092029996,0.2067407603759652,0
3303,2338,18780,75,0.3144918227163893,0.07265869244417696,0.031709998460922206,0
3668,1678,7661,99,0.26100726858021905,0.3354845676056506,0.22093854861157128,0
3513,1702,23176,95,0.04428330676187742,0.11925448237698295,0.048948994224738696,0
2079,2407,17517,66,0.16592926166786498,0.2699112952869684,0.04821706837874753,0
3381,1994,19762,91,0.2566709898439376,0.23476957666322154,0.12084699402008736,0
2448,1668,30079,63,0.43100548908987873,0.16448626887834755,0.1322661039706073,0
2273,1646,18049,98,0.3603242711328711,0.09607662986434806,0.06362295917136619,0
3862,1963,23770,76,0.49405443712817615,0.22106903844326525,0.1539575746690912,0
3753,1997,26832,60,0.11358396086061284,0.27413664917164,0.15292810659702283,0
2422,2313,36611,100,0.2587442292712348,0.24293016612582072,0.282475108257191,0
3205,1688,10229,100,0.04389150294861183,0.22040364428189507,0.06088150797556957,0
3495,1822,16294,63,0.4566985399500642,0.13764981193115985,0.27509496346912093,0
2104,2446,43486,75,0.005474960295528075,0.15465623969070635,0.19661497618817247,0
2439,2407,26185,71,0.493018823445192,0.2793473090621683,0.24822735128345594,0
3719,1967,40813,51,0.2670011585496535,0.06896763586105573,0.20722248512487143,0
2350,2170,24679,62,0.19446797470191246,0.14419166660690969,0.11064304065079592,0
3005,2200,15475,57,0.3880353997295131,0.22013199306804956,0.028220730940224568,0
2973,2289,30143,60,0.29429605564773875,0.1489434804121271,0.17197423710374704,0
3672,2346,31519,97,0.4250304901666738,0.018357819791007302,0.08059556176080458,0
3802,2396,9047,94,0.15552252711663062,0.25366171691706646,0.19140331767927457,0
2625,2212,21499,66,0.04717862150934388,0.08564501007932718,0.13110986390818055,0
2927,1817,10101,92,0.21942713153674198,0.3645509985228178,0.06478977192442513,0
2147,1877,7763,74,0.005846249210679055,0.24419909142335336,0.15347462208658436,0
3480,2258,34935,92,0.44893793173055146,0.01846751445435797,0.25974458112058163,0
2621,1677,17999,76,0.04662352442644113,0.27660733315855657,0.2594231659904852,0
2773,2042,5561,80,0.05706254571633601,0.24168263221194888,0.27990232131424647,0
3108,2435,23982,70,0.11240302045031758,0.397739868144422,0.2465196997251079,0
2732,1668,18862,85,0.3161000058596451,0.23505622738423448,0.2760632830277157,0
3395,1796,37771,92,0.30665095038152834,0.10169175057713482,0.1053979746441656,0
3821,2286,5847,65,0.41807321607434345,0.32634183794382493,0.07304131730285081,0
3444,1888,14207,56,0.24255977362179687,0.0324165302590794,0.11044388751130682,0
3237,1988,32026,65,0.2761855481279228,0.014314517682036822,0.025835209617439625,0
3072,1557,45313,87,0.07123375986209196,0.39660839259499725,0.1715402752287731,0
3138,2497,30218,73,0.16208820305894212,0.06125101365295169,0.29409569563864885,0
3060,2261,24762,61,0.40001990286791805,0.2026090688734374,0.2978213145595271,0
3502,2218,47442,83,0.2948170318096976,0.1964892625802167,0.1634889254337282,0
3117,1962,33700,98,0.2703825935472027,0.11445784422475179,0.12413442821206225,0
3960,1744,32603,83,0.47441193210778987,0.20329501202055333,0.21493585025427275,0
3076,2341,37481,58,0.06621640866549233,0.08277757970967006,0.08395476308721142,0
2588,2419,21353,73,0.4078498440274021,0.16568954843905723,0.2613679323485572,0
3147,1502,35430,85,0.07246604208609075,0.1908500223192358,0.25781132330205186,0
3505,1622,12343,67,0.4598238521588717,0.3003438150848287,0.2387243521381745,0
3677,2024,17174,61,0.009424614889410099,0.10074938221040704,0.2969182812804517,0
3310,1524,30316,91,0.43045946055869355,0.3857588597722582,0.06563315384608882,0
2054,2134,46882,80,0.39757294144912564,0.17699593605365843,0.03785249240169373,0
3603,1928,19237,76,0.000973126392772472,0.16054764503467225,0.03215389416221404,0
2563,1829,6824,71,0.20263801295270278,0.2689527093614558,0.26978866770128007,0
3189,2391,10909,73,0.15379565963912617,0.15817234102354397,0.12756939801219416,0
3720,1561,31751,87,0.26526435730177994,0.23446182947064576,0.13314806152360414,0
2864,1937,39292,76,0.12557335092276045,0.35870301319826287,0.06099002120635555,0
3668,2468,29622,51,0.2678294992764368,0.32029275942495117,0.0410080836091565,0
3900,2411,6270,56,0.29745772583014857,0.01299198986825565,0.267440719290924,0
3278,1546,38917,68,0.1406403147995547,0.2400193489817827,0.028528022258645168,0
3691,2275,45916,50,0.2293810289632845,0.25418116976690835,0.035480224164648,0
2240,1965,42668,96,0.45215714321431216,0.09352515601241276,0.18167290262812982,0
3873,2149,30897,77,0.09615800857961188,0.09024430509015434,0.29054666377276744,0
3917,2193,14375,56,0.04855380303487139,0.31300151025244666,0.22776351129898173,0
3530,1971,18273,59,0.43800185649673967,0.018086224237997463,0.2955133743919996,0
3038,2021,13647,92,0.4279268692895828,0.2904946675782643,0.2984742567398808,0
2094,1705,23420,81,0.4380910928187018,0.21045804574556848,0.2859154422400513,0
3261,1568,37546,95,0.33366050306957984,0.22579696035434305,0.2633611492775052,0
3561,1568,20968,87,0.19492645472533565,0.14107432787918334,0.2557149809316706,0
2757,2248,33459,77,0.06332800510725634,0.2725094877074311,0.1134867932292202,0
2708,1503,17982,85,0.4025515728561298,0.1791260662860942,0.04295455396931947,0
3570,1702,9202,94,0.004606448537452401,0.37700583492531126,0.2861753015968685,0
3967,1782,16646,59,0.003389694547445532,0.3571130034372103,0.2211555591624246,0
3081,1844,20047,84,0.24858523788254722,0.31810615417635235,0.04250607481059121,0
3835,1562,26283,60,0.08593441245500899,0.18387883086427947,0.09039269702784179,0
3314,2069,24370,90,0.039394405558661305,0.29591554435981066,0.2640892755722955,0
2497,2289,20525,97,0.40112766490199503,0.34711927576874296,0.07639498009073174,0
3309,1811,35116,84,0.18884272846523875,0.3481557854493535,0.18232346146988973,0
3517,1656,43184,77,0.019693852001849532,0.08445729636501859,0.27006940216992836,0
3122,1577,13932,59,0.28171871784793595,0.2266746965843549,0.29591795221603423,0
3345,2299,17155,55,0.4369929772823684,0.25134641040936184,0.0477586481793658,0
3003,2371,5848,84,0.4955049545098384,0.23426352310125403,0.08382783313158589,0
3874,1812,44201,82,0.272649485999103,0.37184438267176156,0.0006334230031865284,0
2266,2286,20519,95,0.4051789325360087,0.15827088278388782,0.1408155298030477,0
3128,1671,46386,90,0.39859804104319535,0.32540225971642867,0.2975765509740198,0
2522,1524,30293,91,0.2872655943992297,0.0614164126555318,0.034428355960913405,0
3814,1740,37953,90,0.013514228287406171,0.3398349590391163,0.19287633070588778,0
3668,1748,41187,78,0.11978051496409053,0.1449875421152146,0.0069463141883631336,0
3630,1622,10535,83,0.17666183199762303,0.08281757677391016,0.29109812517159606,0
2578,1704,14319,99,0.31908174755233326,0.24565100340534685,0.23582162104497892,0
2170,2139,33898,73,0.23305432019491784,0.1952934501138331,0.27618248228990055,0
3767,1947,40276,93,0.45930925684294094,0.0924197535768868,0.28390058936761203,0
3825,2388,12222,76,0.30149629062252065,0.26308888279005516,0.018225288820091733,0
2370,1677,42190,78,0.010180908986447634,0.3491269135352138,0.10937950426625266,0
3749,1770,47471,65,0.13710531399247372,0.34566871564394397,0.08548201708685461,0
2096,1548,34670,69,0.18755315741636608,0.13256782658471833,0.267370392435182,0
3419,1784,46184,68,0.42055703551446544,0.12947727249040644,0.01614607304136445,0
3230,1565,43981,55,0.17549383548259506,0.3607918137331826,0.11698632117691393,0
2809,2168,28872,56,0.21368589935261656,0.2883705329811358,0.0701808231659496,0
3927,1813,38668,70,0.3659010788769045,0.1297388775758007,0.045700489167803324,0
2353,1640,36459,65,0.36217889105460305,0.20567965933209018,0.06934974849253873,0
3098,1908,37832,87,0.01578595950644368,0.30640577294476473,0.26277591488010005,0
2159,1558,27544,56,0.07543206923430129,0.09128288270499688,0.10327420101547104,0
2038,2040,42778,75,0.1608763508597129,0.03430332285789417,0.18214492462239007,0
3144,1888,22747,57,0.09178203686082176,0.16094236136041992,0.12139127159533764,0
3221,2235,46304,87,0.08114360520764169,0.10608703909293134,0.21923115733670298,0
3792,1610,40567,68,0.014477004194315524,0.24182959543186155,0.044326356834098087,0
2360,2205,32085,58,0.1705447536835099,0.2481466170724534,0.13701496246968423,0
2971,2175,23107,87,0.060255067670290374,0.14835448493975179,0.2937514872071655,0
2224,1779,43060,54,0.44772817455016045,0.2954306468842965,0.25803304689469075,0
2276,1946,34892,82,0.3876786682193307,0.18367301855642096,0.14163935349575407,0
3706,1901,18127,82,0.45255356179822087,0.263960106465079,0.09042061308296033,0
3674,2461,8529,65,0.10043918345952624,0.04412852944390209,0.11145146286253123,0
3310,2453,14919,51,0.1497666568662857,0.23717603905243312,0.03656907914541522,0
2053,2093,37496,56,0.3228430158679402,0.23963833510222485,0.11389455159413747,0
2337,2340,45270,53,0.21801136180860414,0.3884196123837477,0.20661050874120596,0
2870,1696,34288,50,0.19455292329510293,0.08655180547692698,0.003368174153097525,0
3643,1934,7711,91,0.26289083827898724,0.37250139677860883,0.2709315298509745,0
3657,2011,29265,100,0.25960399678877166,0.37016489640939626,0.09868343822833132,0
2836,2066,27820,89,0.11659774857349797,0.1546826575083245,0.18511823782448728,0
3712,1508,17232,54,0.0023754656280796094,0.22511393730282336,0.0685501303086605,0
2891,1554,44002,96,0.25629139874280116,0.37381005191131106,6.097386603240995e-05,0
2113,1711,44650,83,0.11948025545762342,0.06063994660972192,0.16984560614022282,0
2345,2042,31452,94,0.2818207439931186,0.06021009811661955,0.1849871302132081,0
2330,2002,28548,72,0.4000073872712263,0.35050867856044066,0.04066869150095143,0
3668,2323,26125,96,0.4471201988732311,0.0771363097992448,0.27578512953005285,0
3754,2362,24759,77,0.07936072078621009,0.009452330814560074,0.0009428436251183058,0
2668,1887,11003,73,0.4920879780685233,0.2637594615190248,0.03067512347785449,0
2469,2395,47531,54,0.14315245031884016,0.06646158509778939,0.003302872354939301,0
3958,2372,38665,58,0.26697818019329395,0.2890365720952889,0.25974360007907393,0
2645,2280,7630,57,0.48164221397672796,0.31656943404044513,0.2649936793241686,0
3433,1788,29272,63,0.3916787367657392,0.31064193417980235,0.13395552947239808,0
2080,1645,28357,61,0.11238756347118273,0.22426856589125999,0.0030421723894885956,0
3836,2154,13514,61,0.0245793359986608,0.010391625289807083,0.15998033925004362,0
3771,2464,19539,78,0.19193851719672445,0.008459091808744336,0.26439311509188135,0
3206,2040,29208,78,0.33607154793178035,0.06973114892954531,0.2061515004882639,0
2802,1629,14253,75,0.24739903621818476,0.28819257305019436,0.18500315624756494,0
2754,2409,14014,100,0.04554810401082354,0.13709062481443485,0.17022566275069687,0
3821,2132,6142,94,0.014755724509720514,0.3846721107846857,0.11014393033181653,0
2686,2000,27494,57,0.42245910889981747,0.3673048542465526,0.29896732727767433,0
3874,2204,25808,51,0.08353444247201247,0.2052993834670326,0.08539935749744183,0
3434,1659,30411,56,0.15998454784502697,0.37164377143973515,0.03642292952830176,0
2469,2092,28424,88,0.4291716330555865,0.31503991137071224,0.12430759046690285,0
3360,2075,28179,66,0.08086896074979111,0.10442165564792982,0.13269946145339942,0
3403,2220,9312,92,0.19450736737451557,0.1341805876851849,0.19916165871851102,0
3096,2496,22124,69,0.2776449816240049,0.17964767726243216,0.261628493036807,0
3165,2459,6125,50,0.02452169340598792,0.131884580882041,0.01346635552571036,0
2840,2345,15862,77,0.33195365443025826,0.20355792486920157,0.1756309786741235,0
2207,2497,48620,85,0.26589483141289927,0.3042041944213994,0.29647142491109485,0
3926,1939,26187,86,0.13884058092724133,0.380946102251593,0.25527383059793396,0
3557,1688,46715,98,0.3058396895404158,0.24267268067569275,0.12982255774106016,0
3705,1619,48743,95,0.10554044402607354,0.09152503793086063,0.07598006314950535,0
2126,1700,38273,64,0.21015783659467935,0.30564938842020617,0.05866862464783694,0
2185,2162,5875,69,0.46832938454069106,0.28216100050855947,0.11531460484443545,0
3123,1507,39535,63,0.41511851026846486,0.244349763319064,0.0005132039918335884,0
2264,1832,5099,65,0.1085686019424908,0.3867157478829375,0.01112599540922292,0
2822,1848,24505,89,0.440353851222809,0.2657822350014404,0.15028474993979204,0
3738,2465,45748,62,0.10294970139171089,0.057850431877792374,0.051022161150271285,0
3020,1958,10890,92,0.4852224914223396,0.2225531873615525,0.10909781755633198,0
2255,1872,11305,83,0.3188027734919081,0.1693285962634828,0.21313512537906376,0
3158,2263,16670,76,0.3816007406633518,0.3997756394531674,0.16246619457951647,0
2640,2151,46934,94,0.26267354492861894,0.013327323681064485,0.265059226808468,0
3800,2159,24727,79,0.44148231588863707,0.2711116457656789,0.07991120640071366,0
3190,1991,32119,81,0.47203150206666805,0.25680760769804006,0.007468644939359081,0
2015,1723,26025,88,0.060612018828446246,0.2809332100381294,0.2545060812196966,0
3328,1653,5269,73,0.164990140050444,0.020994799203764902,0.09074833113532707,0
3213,2251,37558,94,0.250277550654129,0.07999631228538871,0.20456345717850302,0
3487,2099,32103,53,0.27376014581574387,0.12124854559443664,0.15465025431555415,0
3812,2454,49281,80,0.04758366983580692,0.37449045209626797,0.27743460934801284,0
2810,1763,7440,67,0.48554362869024387,0.317134862556683,0.1671488174995136,0
2248,2158,31509,52,0.18038285233361268,0.23163435139015542,0.05887952551193221,0
2377,1874,44172,91,0.24499947216909063,0.3627345081225326,0.23910700456279643,0
2583,2382,19446,65,0.30417232242227127,0.20260930285791445,0.2839966037164826,0
3732,2366,22971,76,0.27592885884021734,0.017652906630105436,0.1596603736558393,0
2711,1924,23713,94,0.4551816263581193,0.09808363051530865,0.16821564339862713,0
3472,2000,16279,98,0.007971717093834763,0.260456404903297,0.1898260163442271,0
3999,1692,13134,66,0.4590366996734136,0.31635467866635186,0.26439354340893717,0
2550,2106,41800,60,0.31932295846451814,0.24084471419350453,0.27104472163255544,0
3606,2020,28856,80,0.37353765938967376,0.20550022639709004,0.03947408435488705,0
3756,1522,24291,80,0.2820675113075896,0.16800546574201186,0.04528757668539183,0
3692,2100,13198,97,0.39974126760229056,0.3148758582794607,0.29895652671684514,0
2178,1837,45251,61,0.3790417189334346,0.3886726851850827,0.23168503389620346,0
2192,2028,7971,97,0.05728614889961259,0.3645808553807405,0.011635617236795825,0
2021,2058,38021,51,0.06758256740008095,0.3483971021347707,0.16628349667123882,0
3315,2225,29138,79,0.023658057108313424,0.16241892512605385,0.19898654461283358,0
3756,2141,21705,91,0.27837015041479907,0.25622957370063965,0.031748842410451984,0
2782,1670,8836,64,0.26922613372191295,0.2105143058485136,0.03428370948767895,0
3409,2058,9456,86,0.21151844384355006,0.157156792063293,0.10134658713536596,0
2043,1710,25069,50,0.2371494650998443,0.18464360550670428,0.19334943879016064,0
3272,2398,31655,53,0.2114196678409933,0.36165505492173466,0.2291729271406917,0
2069,1999,6225,59,0.36914981768811145,0.13170564623686493,0.12085655920170049,0
3127,1978,39323,71,0.488768514309521,0.3199218301884227,0.05762675663494455,0
2082,1659,18920,55,0.09950452791211783,0.38434628209697147,0.1358586859933589,0
2481,1809,8082,87,0.39072352069478555,0.3685917623251564,0.12531636543302732,0
3210,2360,26104,97,0.29586177303843525,0.09839191444940881,0.027768955222888147,0
3224,1736,23530,63,0.1981270319879806,0.031458260917046975,0.17948309623023292,0
2682,1507,44622,66,0.04561942064104435,0.3054833528483325,0.14648019045019758,0
2814,1692,41877,58,0.22616548199825431,0.20349508047712575,0.17424126885981783,0
2750,1733,23934,77,0.2322820086156951,0.3864566952651446,0.1831880013832621,0
2266,1633,35302,96,0.4002000145751701,0.17549758446976604,0.09742149753374536,0
3730,1544,31164,61,0.05406662584570132,0.02095473831826147,0.2603580491367389,0
3616,2231,48955,53,0.3119985243630944,0.14432408724898746,0.03677152152469525,0
2976,1557,27261,51,0.32970215348011706,0.3963713670693654,0.19869804250207027,0
2662,1638,6566,74,0.37942097176204986,0.21703810451526862,0.027587008693180214,0
3069,1976,41445,68,0.1302576167934557,0.08212343551156587,0.2856578787609416,0
2126,2046,17902,66,0.0035952466852390286,0.06942153325262868,0.04700916946707062,0
2266,2235,41303,63,0.1473036625707952,0.0796007310081579,0.14561604208853965,0
2879,2261,35709,73,0.07687952412139831,0.16124286667395937,0.23488261271142208,0
3847,2467,27106,89,0.07273386544302024,0.3314708172459653,0.28154603021977037,0
3847,1814,42098,52,0.42380257540689353,0.3496070156725931,0.12607255972767764,0
2001,1638,48989,92,0.2071984304634063,0.2043955893689028,0.1759736874894877,0
2211,2011,28858,98,0.03637953875840555,0.12120979937941533,0.21575981122555857,0
3165,2438,37162,75,0.44544776101785566,0.22096001535578177,0.21374212800174253,0
2690,1794,11456,53,0.0062101521326084486,0.09357577997614244,0.09005869210101648,0
2668,2059,11781,75,0.23449503245154224,0.2272126164971729,0.03350145725719835,0
3811,2286,36695,72,0.20393947848656702,0.3010675470884577,0.17766987627877429,0
2150,2026,11109,91,0.04625933841676988,0.15391267333286207,0.10479868645377861,0
2222,1913,17200,63,0.09317260675999017,0.31097134608635,0.20490745743215313,0
3142,2205,18003,65,0.29811417410671515,0.18308194321724633,0.180394318604528,0
2720,1999,24412,63,0.23710658589863293,0.39616047014029454,0.050077890786056144,0
3744,2060,14467,76,0.1955916045925974,0.20096094428889502,0.0034539550246394436,0
2473,1980,13894,52,0.2931058106180684,0.13333418272753259,0.17025976834835066,0
2176,1861,10976,52,0.01582508534172422,0.06993789664091198,0.13033479743752996,0
2948,1695,40521,71,0.19904256436334788,0.2165763351599123,0.03821075434425298,0
3102,2042,9265,88,0.43335986480204736,0.33866869423747936,0.07553088909576718,0
3481,1949,17924,82,0.09583969276364973,0.012699203342641541,0.07727089078381842,0
2422,1672,28545,84,0.18919238565299495,0.17779614938079946,0.05105364623955919,0
3083,1513,16155,91,0.13436270893269125,0.07787021918436708,0.2533144157933198,0
2738,2412,33886,92,0.476767554389966,0.13758746240385383,0.059106047532452397,0
2523,2173,34828,55,0.4319149675097977,0.22540426944121494,0.03580175932811514,0
3595,1679,8663,92,0.44462986321007697,0.30721628552298424,0.03270729134196949,0
3761,1548,33574,58,0.4834195006097196,0.025432719950822327,0.14814755536558594,0
2855,1871,43205,87,0.4692894030384988,0.03616733697773089,0.18735842457851654,0
3912,2363,25216,84,0.18573334356938181,0.28100390925015317,0.1800280197511825,0
3419,2146,35005,63,0.36823809150188763,0.3588312215763902,0.12289516491477995,0
3901,2496,35087,73,0.2898680635632937,0.38075564963340686,0.1624417131021844,0
3751,2042,14895,54,0.4891262594669406,0.24904228362641356,0.14721336251374428,0
2211,1554,26432,100,0.2698307757957032,0.34129951409611664,0.29870723286685025,0
3401,2149,35726,59,0.45545674415616594,0.3794407258890929,0.036273001430238115,0
3358,1503,44946,82,0.2973435485927061,0.2593208423633744,0.16208921201385024,0
2109,1711,45502,58,0.09925155552735604,0.12417256628098286,0.23211629113374396,0
2321,2167,26376,94,0.11160573925882533,0.009847381892707752,0.17083232722844838,0
2733,2229,19971,77,0.3484741376505114,0.03767356486484852,0.22238143089331258,0
3416,1630,5159,52,0.44952365712518083,0.2150240449580011,0.03348864542015582,0
3508,2262,19605,64,0.13001104450507672,0.16873762310113963,0.13729694425450123,0
3844,2160,17790,53,0.32701624377011956,0.2379856545357622,0.13686330120006313,0
3639,2121,31634,100,0.16627199687853844,0.08602550613174538,0.2549064075145175,0
2996,2429,31028,90,0.3227118070030425,0.07066899343911404,0.1418533761119178,0
3533,2448,13111,86,0.22688314959194827,0.31227016877869196,0.22617870717846628,0
2775,1839,43986,80,0.4780762857224205,0.35781472492387156,0.12937113585701687,0
2723,2270,23931,96,0.2513138942687929,0.10336682592160776,0.0036663047917721236,0
3801,1636,17141,82,0.010463808530258967,0.10389115652269476,0.2914295930952937,0
2064,1708,30849,89,0.16447625643351443,0.15053033055360943,0.11925257372822495,0
2020,2148,16570,91,0.2619766963080615,0.01038732129390918,0.06982878377347064,0
2274,1668,9076,94,0.04780519835474206,0.13889517565537465,0.10492441945816507,0
2061,1957,36885,74,0.2969697273877876,0.09112085545902056,0.2451579893023959,0
2142,2099,39193,80,0.03545714588761656,0.37201324665601626,0.04233293366246965,0
2331,2067,39409,99,0.49912383367604934,0.19428807792824787,0.1957100825548694,0
2460,2150,19524,67,0.009779980843897862,0.15652394842534761,0.1585826647596559,0
3671,2157,18951,65,0.30460238071172385,0.36146458829488703,0.24418912926425163,0
3171,2111,39758,93,0.28203719104636693,0.3164961201824722,0.25665924848080585,0
3856,2239,30830,69,0.0249217200766485,0.2437452940543032,0.20148704926427188,0
2094,2062,11022,74,0.3459734792231613,0.3202505807166063,0.069275933534409,0
3849,2253,30720,81,0.20465190087254503,0.24551538002244022,0.14174834470793835,0
2855,2327,11548,89,0.33137333750715453,0.30465093288272493,0.12803106352155855,0
3395,1886,7276,79,0.00570670076851254,0.3655492539949526,0.12907683723732088,0
2386,1562,40038,85,0.1821605880277748,0.30935987813399657,0.2913408336211368,0
2874,2242,30309,53,0.3595175406096864,0.1150538799767905,0.1266226526914374,0
3747,1550,43324,88,0.4233152390249807,0.2264984030549856,0.01821879069197587,0
3100,2019,10091,50,0.35532410005326015,0.3255530213024627,0.09895126496981978,0
3149,1651,7950,98,0.4536929377147841,0.15901821457362023,0.014959272344031138,0
3743,1760,5126,90,0.28058408290367026,0.15029649316175886,0.09261633034149638,0
3925,2215,24846,99,0.19088481516337613,0.06220081172160059,0.22713922475976064,0
2525,1648,9365,52,0.4962001650769154,0.06738089465558597,0.06495575826548511,0
2239,2055,19721,89,0.4069710556229712,0.3046044216607932,0.07875330590988319,0
2683,1753,7930,94,0.36053937259348795,0.31854018420012375,0.10242264550530629,0
3659,1837,15608,54,0.1549521786751636,0.19312958984766893,0.14357826566631784,0
2264,2214,39398,86,0.01069423666654018,0.39422481107956586,0.010659627810834738,0
2398,1878,29107,84,0.38347293549289685,0.2528971264928285,0.2576381279193919,0
2988,2406,6452,93,0.4581185924495143,0.33564640395788564,0.24513520309457631,0
3318,1838,21822,69,0.12800732094488265,0.1077506841708761,0.08468150791770376,0
3388,1515,7061,92,0.365379196062758,0.18370855370678899,0.1879932090865561,0
3036,2122,42551,66,0.45646535414383943,0.061835495843574645,0.2519034411471158,0
2650,1991,45607,62,0.2067829603492315,0.036798002764972186,0.12934758926220677,0
2538,2285,23466,69,0.1345653270200463,0.2862687855687354,0.15706590010888744,0
3679,1906,23485,74,0.03302026722950924,0.3231747960441833,0.18269807899748666,0
2160,2322,23064,74,0.3797179832834583,0.32040810754406523,0.11531598326702099,0
2042,2180,5188,91,0.33332068756122035,0.03184137136439347,0.08679813236839014,0
3867,1907,44372,92,0.011216592427959138,0.2754293339823263,0.025238048547721246,0
2713,2328,6372,79,0.09360618741736337,0.17126871368618937,0.2038846883443092,0
3376,1511,42346,50,0.43831765763711455,0.06022984995523113,0.22417974656410194,0
2783,1816,47114,60,0.33008286230264405,0.0687878501752254,0.034534381526962706,0
3018,2138,44869,78,0.37967863657703976,0.21295742419921293,0.011693955464475336,0
3985,1703,8319,79,0.3277698071617092,0.013367142420190704,0.20398957318316505,0
2310,1784,42359,55,0.29157019171288334,0.2394321745952449,0.23733494897963409,0
2621,2073,47616,75,0.30553371279072516,0.338805323520681,0.03811338170213452,0
3765,1721,28291,68,0.12665946555753715,0.22737424422444572,0.009060868969067869,0
2924,1825,43454,56,0.27884320120760975,0.12943062714857365,0.08415898712030777,0
2023,1780,38706,77,0.36053115271653424,0.23076979604407155,0.2293275168269093,0
2449,2091,26229,95,0.41097941116878167,0.1335782201823184,0.17760906358998313,0
3632,2304,40892,78,0.2840616452905513,0.26290955479353684,0.10225782027988518,0
3048,2155,12296,98,0.1843880718780596,0.21287204810274507,0.14705061122856405,0
2775,2466,15360,79,0.34297327592450716,0.06178141612568466,0.22578136377480293,0
2989,2019,9572,91,0.35652228695327753,0.05363823324237474,0.2618443196527968,0
2978,2045,23002,58,0.1663644087322677,0.36005902206588675,0.05187923606320206,0
2916,2140,19185,90,0.28200421185738084,0.3535497634065696,0.05380398264701738,0
3901,2335,28189,63,0.042885780452353084,0.16731428924445743,0.05396295127703867,0
2798,1777,37707,60,0.4313401750275136,0.23852198059222973,0.09236489393246707,0
3835,2143,22539,63,0.12574370800176748,0.053375840043342795,0.12564866913320047,0
3135,1814,48292,70,0.058823448071755435,0.20550571548248456,0.02148998243516028,0
3573,1832,32380,52,0.0036764035040581233,0.13862141818703141,0.11650669558219406,0
2486,1923,9268,60,0.2730887274361267,0.05769762592291854,0.2597482174598758,0
2394,1861,42254,85,0.37882528765900825,0.3229801058108604,0.2185824465512995,0
